trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
1997/3/25,0.010593427,-0.007855239,0.006579667,0.015671014,0.009609611,0.000304902,0.000197,-0.002973692,0.004551876,0.013751589,0.001314892,-0.006562783
1997/3/26,0.017496704,0.007587605,0.005387957,-0.00563092,-0.013974427,0.00433523,0.000197,0.004336262,0.005065411,-0.00017159,-0.007807333,0.003670174
1997/3/27,-0.001053976,0.02942759,-0.001686697,-0.020869269,-0.025285408,0.012476721,0.000197,0.020212337,0.003632323,-0.011711296,-0.014991846,0.008627542
1997/3/28,-0.010893853,0.009579292,-0.008822847,-0.00722481,0.002819776,-0.004361151,0.000197,0.009147155,-0.009176519,-0.010944402,0.000353863,-0.005015863
1997/3/31,0.029637931,0.015929051,0.004369989,-0.012951606,-0.006921897,0.012524976,0.000197,0.014262826,0.004109893,-0.016106612,-0.008483139,0.008678654
1997/4/1,0.00377052,0.009292751,0.00329245,-0.011087503,-0.009215737,0.004066949,0.000197,0.010215974,0.002470266,-0.008917833,-0.007977866,0.00921391
1997/4/2,-0.003657441,-0.004329276,0.005519247,0.005701485,-0.00694443,-0.001158835,0.000197,-0.002879652,0.00849307,0.005817442,-0.009050151,0.005755101
1997/4/3,0.006268373,-0.010204738,-0.013031761,0.009483969,0.015713361,-0.016101454,0.000197,-0.006956573,-0.011961307,0.006116948,0.010630338,-0.014053415
1997/4/4,0.01133533,-0.013522995,-0.008075674,0.005608239,0.022443461,-0.024573863,0.000197,-0.008593171,-0.011413269,-0.000890386,0.01707639,-0.019401461
1997/4/7,0.012103717,-0.017062959,0.002756649,0.017654421,0.022609811,-0.007444958,0.000197,-0.012828129,-0.002054209,0.010928116,0.017875416,-0.00591864
1997/4/8,-0.025252606,0.00162875,-0.011614294,-0.002045977,-0.010349996,-0.006565938,0.000197,-0.001760444,-0.010263631,-0.002096496,-0.005056153,-0.010069148
1997/4/9,0.029476269,-0.001378162,-0.016168097,-0.01497453,-0.009783248,-0.006151431,0.000197,-0.002028016,-0.015991938,-0.015959081,-0.004663338,-0.012872496
1997/4/10,-0.008182833,-0.000450115,-0.001621605,-0.016367458,-0.000293344,0.009274642,0.000197,0.000284088,0.00059244,-0.015709354,-0.004247943,0.009708391
1997/4/11,-0.006547561,0.003218337,-0.021579859,-0.021148141,-0.015311569,-0.004474168,0.000197,0.003067287,-0.023693814,-0.023064833,-0.011115537,-0.008416054
1997/4/14,0.024425194,0.00325136,-0.011660164,-0.028442087,-0.017640041,0.015452041,0.000197,0.002909285,-0.010762496,-0.032266597,-0.009951548,0.011689869
1997/4/15,0.005821826,-0.006295619,-0.005322913,-0.001950783,0.009621413,-0.008292019,0.000197,-0.008133336,-0.006241546,-0.001784913,0.007410326,-0.004149372
1997/4/16,0.004443829,0.00797664,0.002641497,0.00267354,-0.00489016,0.005575243,0.000197,0.008365206,0.004128006,0.006408544,-0.006158907,0.002558056
1997/4/17,-0.003680588,0.00274485,0.008420175,0.001960519,0.006087522,0.001161676,0.000197,0.001689265,0.007238283,0.001398723,0.006655485,-0.000924929
1997/4/18,0.007672992,0.002982525,-0.001245342,-0.012724009,-0.002875362,0.006034156,0.000197,-4.36E-06,-0.004917891,-0.010410007,-0.004088056,0.001553601
1997/4/21,0.023621242,-0.008411083,0.012566456,0.004337279,0.010584172,0.00095003,0.000197,-0.008102258,0.013997091,0.000633094,0.011793115,-0.000726799
1997/4/22,0.000969643,-0.004876909,-0.000372529,0.010602063,0.008027543,-0.008230893,0.000197,-0.004834303,4.75284E-05,0.010456181,0.006972372,-0.016589375
1997/4/23,0.009450701,-0.004955371,0.004107693,0.019142405,0.010835768,-0.019685676,0.000197,0.000857373,0.00155596,0.01393771,0.004339115,-0.005832241
1997/4/24,0.006595651,-0.001546678,0.012731407,0.028531508,0.011242269,-0.01712144,0.000197,0.004179596,0.008739544,0.021792834,-0.003976844,-0.007240078
1997/4/25,-0.007081014,-0.008029786,-0.005973088,0.013746629,0.024928885,-0.018450145,0.000197,-0.003829217,-0.004742486,0.013788685,0.017791379,-0.012566415
1997/4/28,-0.00317846,-0.02685352,0.018432105,0.057753748,0.059956386,-0.056288423,0.000197,-0.018442995,0.013747017,0.044518744,0.038035044,-0.039957963
1997/4/29,0.00831176,0.006904149,-0.008199866,-0.032140925,-0.019669451,0.026911422,0.000197,0.007899115,-0.000599591,-0.028419804,-0.017221205,0.023126642
1997/4/30,0.011249445,-0.001428092,-0.008753729,0.004861336,-0.002030731,-0.008731311,0.000197,-0.000163352,-0.012232664,0.012837108,0.002238669,-0.00355946
1997/5/5,0.0418921,-0.010468593,0.005652621,0.022018648,0.011160811,-0.006570323,0.000197,-0.006824245,0.009566905,0.023884244,0.004210145,-0.004322229
1997/5/6,0.028846734,-0.012284641,0.001464409,0.034957677,0.042320092,-0.018993099,0.000197,-0.003128499,0.001093402,0.0199164,0.022989894,-0.010103992
1997/5/7,0.004033513,0.001168322,-0.019133564,0.005832412,-0.014505569,-0.004454724,0.000197,0.005523965,-0.010382879,0.004557797,-0.008487423,-0.001200976
1997/5/8,-0.061945147,0.012806171,0.005483969,-0.005925017,-0.004491356,0.01114277,0.000197,0.010782199,0.006670368,0.001255717,-0.004853742,0.008543795
1997/5/9,0.05253264,0.003309199,0.010975293,0.008440044,-0.007116153,0.000946784,0.000197,0.006561846,0.013934342,0.009584922,-0.007817063,0.003250678
1997/5/12,0.040096062,0.014292518,0.036081998,-0.024076816,-0.042027588,0.033507917,0.000197,0.005206134,0.038013597,-0.007706052,-0.025087137,0.024623335
1997/5/13,-0.027489177,0.005061192,-0.002920938,-0.016605841,0.00197738,-0.011358108,0.000197,0.003466176,-0.004720355,-0.013761501,0.004595776,-0.010395126
1997/5/14,-0.063837171,-0.00620796,-0.010237936,-0.009363738,0.005603465,-0.002241751,0.000197,-0.006691554,-0.012731592,-0.007734003,0.006248156,-0.003028
1997/5/15,0.030144264,-0.001515456,0.013084361,0.000461565,0.017247763,0.00258554,0.000197,-0.004962107,0.009129163,0.002734147,0.006469502,0.002038207
1997/5/16,-0.084442465,-0.007458648,-0.004541555,-0.008665793,0.005662481,0.010319767,0.000197,-0.004410578,-0.007766208,-0.011613145,0.003946264,0.007465595
1997/5/19,0.013790209,-0.007993624,0.004283367,-0.020129323,0.004680287,0.005961123,0.000197,-0.009480577,0.003628511,-0.021769426,0.002238839,0.008829418
1997/5/20,0.030683728,-0.013560693,-0.004100017,0.03572195,0.025270481,-0.031745719,0.000197,-0.004460561,-0.007959766,0.019607446,0.008969964,-0.016423296
1997/5/21,-0.032247999,-0.007518268,-0.004535801,0.00178171,0.013411831,-0.012826704,0.000197,0.000533948,-0.012317156,-0.010727034,0.002069004,-0.001632073
1997/5/22,-0.093529584,-0.006035775,0.001776905,0.006674061,0.009348318,-0.003426945,0.000197,-0.002294478,-0.001127096,2.52343E-05,0.003299075,-0.002629603
1997/5/23,0.008875233,-0.031667845,-0.011555775,0.016413228,0.040005756,-0.015939076,0.000197,-0.021625179,-0.020221791,-0.000058541,0.029620047,-0.014695136
1997/5/26,-0.000955507,-0.014988071,-0.006169752,0.020901533,0.013639593,-0.013041007,0.000197,-0.012697047,-0.007250243,0.012905798,0.017468105,-0.016781108
1997/5/27,0.033438652,0.015515048,0.017558604,0.003544907,-0.014030107,0.006689379,0.000197,0.01122223,0.021441609,0.014631226,-0.012190202,0.005980927
1997/5/28,-0.008300062,0.003905455,0.003954901,0.009224684,-0.001322988,-0.003402314,0.000197,0.002165198,0.003085635,0.007496438,-0.008630666,0.006705046
1997/5/29,-0.00505122,0.005903972,0.003880671,-0.009507245,0.002043937,-0.00091364,0.000197,0.004066854,0.007951376,-0.001904579,-0.002902179,-0.002924837
1997/5/30,0.024407256,0.006101621,0.005574065,-0.007766802,-0.010124366,0.008459123,0.000197,0.001421367,0.008583682,0.001756067,-0.001906442,0.005621886
1997/6/2,0.048750648,0.004728454,0.001994767,0.006153662,-0.008124568,0.007148308,0.000197,0.003256083,0.008596124,0.014468557,-0.00124608,0.006402065
1997/6/3,0.008997955,9.76104E-05,-0.003007882,0.005152536,-0.004004755,-0.000633592,0.000197,-0.002386774,-0.001843293,0.012888639,0.004724042,0.000517108
1997/6/4,0.013248042,-0.002264415,-0.001988332,-0.000711098,0.006452695,-0.007628677,0.000197,0.002185028,-0.006141818,-0.009612704,-0.005926603,0.001581545
1997/6/5,-0.002011755,-0.009061798,-0.005997368,0.007593659,0.017793308,-0.008788149,0.000197,-0.003006864,-0.006509477,0.007121218,0.012207244,-0.013511749
1997/6/6,-0.063722119,-0.010902701,-0.004519931,0.013619269,0.018013379,-0.002951216,0.000197,-0.008047681,-0.005788357,0.005186149,0.015188372,-0.001177792
1997/6/9,0.009620469,0.012767688,0.012880092,-0.004730328,-0.016631068,0.005852631,0.000197,0.005994159,0.01846966,0.006544206,-0.009258411,0.001819381
1997/6/10,-0.041007091,-0.000378841,-0.015455352,-0.016205506,0.002892217,0.000328132,0.000197,0.001471231,-0.014106717,-0.017302473,0.002143688,-0.002078315
1997/6/11,-0.022222199,0.013910949,-0.008496313,-0.024412863,-0.032607448,0.010995218,0.000197,0.009150765,-0.005081772,-0.016826816,-0.023242604,0.003696094
1997/6/12,-0.005897684,-0.000966501,-0.002744203,0.000874242,0.004499515,-0.002071372,0.000197,-0.000256777,-0.004529623,-0.003709408,-0.000264171,0.000263121
1997/6/13,0.037006432,0.003576354,0.00899619,0.022535549,-0.004153163,0.000719812,0.000197,0.001184359,0.010146786,0.0224751,-0.00245778,0.001269386
1997/6/16,0.024135321,0.000543004,0.004750223,0.014495181,-0.001452917,-0.002476429,0.000197,-0.002482764,0.004527208,0.01627962,0.000102868,0.000174193
1997/6/17,-0.01516812,-0.004380069,-0.007275554,0.006271028,0.006323192,-0.00399518,0.000197,-0.002677759,-0.008755062,-0.000312923,0.007278735,-0.00431312
1997/6/18,-0.010359009,0.000263868,-0.004468654,0.000560665,0.002977763,-0.006267298,0.000197,0.001120278,-0.00381672,-0.001963192,-0.002399359,-0.000322287
1997/6/19,-0.004771145,-0.00546229,0.006075021,0.000308399,0.012392529,-0.010458322,0.000197,-0.002860574,0.002531205,0.001467198,0.007229732,-0.007864752
1997/6/20,0.061008239,8.55496E-05,0.013555193,0.02030205,0.005523952,-0.009028362,0.000197,0.002745339,0.013233772,0.017873901,6.53226E-05,0.00087051
1997/6/23,-0.000072553,-0.008856351,0.000382654,0.026268796,0.018066569,-0.020728171,0.000197,-0.001436654,-0.004313882,0.013208767,0.010368809,-0.007527337
1997/6/24,0.022757198,0.004755451,0.009393802,0.00970896,-0.009662684,-0.005717029,0.000197,0.00464744,0.011278182,0.011438021,-0.007332675,-0.00428091
1997/6/25,-0.00739786,0.004614607,0.005014082,0.003279788,-0.000675216,0.000468624,0.000197,0.003830797,0.003890773,0.003737783,-0.002662829,3.68592E-05
1997/6/26,-0.008509803,-0.011214146,0.00536377,0.013650604,0.011883926,-0.010918958,0.000197,-0.005840402,0.004523819,0.010512069,0.005056304,-0.006290482
1997/6/27,-0.02757843,-0.013980836,-6.99E-06,0.015062608,0.023564969,-0.011121916,0.000197,-0.009581324,-0.00641164,-5.94E-06,0.014818884,-0.006427321
1997/7/2,-0.043703933,-0.007196259,-0.021710523,0.026613493,0.029695554,-0.022191555,0.000197,-0.001465728,-0.01830738,0.017254792,0.018475145,-0.012942207
1997/7/3,-0.051455836,0.006937729,-0.013224282,-0.005389796,0.010275914,-0.012740629,0.000197,0.006453775,-0.01280514,-0.006260578,0.010559451,-0.005855959
1997/7/4,0.00972578,0.0106173,0.00106964,-0.01724817,-0.017145923,0.017789753,0.000197,0.006527312,0.000230827,-0.00947914,-0.016178109,0.018061823
1997/7/7,-0.069155701,0.004741768,-0.002268249,-0.012687943,0.004971374,-0.00343796,0.000197,0.00413667,-0.001454964,-0.014111097,0.000670127,0.00357431
1997/7/8,0.01219704,0.00184724,0.003175612,-0.003211854,0.002356874,-0.003796474,0.000197,0.004406484,0.007059079,-0.008301912,-0.005176249,0.009936115
1997/7/9,0.009982111,-0.002779557,-0.00099155,0.014255947,0.010237878,0.0012219,0.000197,-0.001530074,-0.003106607,0.014606178,0.008331743,-0.00037128
1997/7/10,-0.007553921,0.004221804,0.001064725,-0.009964758,0.000210232,-0.009220385,0.000197,0.002540677,0.002334235,-0.00761362,0.002803941,-0.006629388
1997/7/11,0.037435734,-0.001236726,0.001732128,0.011424401,-0.005615344,0.002848178,0.000197,-0.00301778,0.000359112,0.011068959,-0.000337765,-0.003931455
1997/7/14,0.028450092,0.005332385,-0.008723313,0.008867398,-0.000622243,-0.012320364,0.000197,0.002987562,-0.008733328,0.009066503,0.003539355,-0.006403123
1997/7/15,0.007594315,0.003935833,0.017974046,-0.007591863,-0.005585295,0.012011533,0.000197,-0.000415025,0.011842611,-0.002568789,0.002214506,0.00381113
1997/7/16,-0.006804679,-0.003992083,-0.004751541,0.000522063,0.002999703,-0.002958232,0.000197,-0.003198537,-0.001187466,0.000125696,0.000244589,0.001595767
1997/7/17,0.007594534,-0.005443691,-0.000162853,0.007307067,0.00358168,-0.001443836,0.000197,-0.006953478,-0.002658874,0.007014277,0.005783858,-0.00664946
1997/7/18,0.01114479,0.007408088,0.00147107,-0.002639664,-0.000268779,-0.005946603,0.000197,0.005574749,-0.000468729,-0.003001118,0.000271637,-0.004295488
1997/7/21,-0.011553511,0.008953426,0.002117187,-0.006541508,-0.006152884,0.000514478,0.000197,0.005568682,0.001106732,-0.005304232,-0.004085589,-0.001050937
1997/7/22,0.0161639,0.005309325,0.00341652,-0.005330673,-0.010033867,0.004500773,0.000197,0.004580538,0.001788766,-0.003137689,-0.004962084,0.002422897
1997/7/23,-0.007286332,0.00662644,0.005448192,-0.01498331,-0.011668946,0.006772027,0.000197,0.003900647,0.004143067,-0.010190947,-0.007376637,0.003903651
1997/7/24,-0.024037626,0.000616205,-0.001193074,-0.002565385,0.006060175,0.000510814,0.000197,0.001370131,-0.002207226,-0.004340594,0.00346527,0.001975979
1997/7/25,-0.004224663,0.001887151,0.005171123,-0.007301135,-0.005183935,0.004299778,0.000197,0.003564712,0.004925841,-0.008528838,-0.006414576,0.002688249
1997/7/28,-0.029581328,0.019743362,0.019888249,-0.032689422,-0.023507469,0.011209831,0.000197,0.017146194,0.015956645,-0.033619974,-0.02322706,0.01739573
1997/7/29,0.007628791,-0.006183357,0.012928019,-0.016614199,-0.00375779,0.004007909,0.000197,-0.003536519,0.010575653,-0.009072323,-0.005837861,0.004906307
1997/7/30,0.025647438,-0.001597657,0.005075068,-0.005095376,-0.013413734,0.008011454,0.000197,-0.003981945,0.00505465,-0.001208152,-0.004064047,-0.000309208
1997/7/31,0.003801572,-0.00580829,0.00030456,-0.002681379,0.007251151,-0.006286422,0.000197,-0.002058505,0.000389383,-0.000858458,0.004434683,-0.002702643
1997/8/1,0.000558982,0.006300569,0.009792171,-0.017136737,-0.011050551,0.014600463,0.000197,0.004406807,0.008260549,-0.014256665,-0.006533821,0.007342278
1997/8/4,0.006328369,0.013083236,0.011180558,-0.018610747,-0.018681002,0.006108943,0.000197,0.007793956,0.010718567,-0.017510265,-0.012794145,0.003089213
1997/8/5,-0.000989386,-0.008755423,-0.008056097,0.016612529,0.014602974,-0.012067528,0.000197,-0.006845869,-0.007615373,0.015984846,0.010416534,-0.0100161
1997/8/6,-0.022605005,-0.002071066,-0.004338166,0.013489735,0.005211949,-0.005649336,0.000197,-0.003094624,-0.002566657,0.010834544,0.002274464,-0.00132467
1997/8/7,0.017623558,0.009139567,0.023709209,-0.032328139,-0.025439098,0.01898802,0.000197,0.006190272,0.021865582,-0.022354259,-0.017684439,0.01183032
1997/8/8,0.007483352,-0.006584436,0.014345818,-0.012833223,0.007621632,-0.002604454,0.000197,-0.002388439,0.014950639,-0.017395671,-0.003097181,0.002773674
1997/8/11,-0.017280102,0.013318673,0.019888597,-0.028237481,-0.021300419,0.010674238,0.000197,0.00829223,0.016786328,-0.02644009,-0.014668562,0.008730792
1997/8/12,-0.037323761,-0.000571813,-0.000378564,-0.002149697,-0.004998188,0.005524447,0.000197,-0.000622283,-0.004480276,0.003285869,0.000791408,-0.001252615
1997/8/13,-0.023245572,-0.002512747,0.009632502,0.000684567,-0.000171614,-0.001452161,0.000197,-0.002026981,0.008891062,-0.000626505,-0.002109365,-0.002194942
1997/8/14,0.039869552,-0.004721812,9.92931E-05,0.004654789,0.006759039,-0.012716985,0.000197,-0.001266397,0.002515361,-0.00051077,0.003047143,-0.005946915
1997/8/15,-0.022241471,0.00233874,-0.008981747,-0.005244741,0.003191983,0.002528803,0.000197,0.001056359,-0.009735827,0.000220856,0.005177296,-0.001033552
1997/8/18,-0.016584215,-0.002147645,0.011542772,-0.011501789,-0.001214489,-0.007823604,0.000197,0.000436926,0.013553541,-0.014042523,-0.004085616,-0.000130299
1997/8/19,-0.00198139,-0.004013727,-0.005619121,0.002322378,0.003889642,0.002164321,0.000197,-0.005859722,-0.003477274,-0.001016161,0.004090727,0.000362365
1997/8/20,0.008725633,-0.005697284,-0.001934464,0.003286294,-0.002101623,0.000227224,0.000197,-0.005877159,-0.005893906,0.001443231,0.000956803,0.00069953
1997/8/21,0.017974783,0.002886163,0.000542021,-0.005700821,-0.004038302,0.005190065,0.000197,0.001045571,-0.0000204,-0.00215257,-0.004943418,0.002266599
1997/8/22,0.011223609,-0.006651504,-0.006384898,0.000987833,-0.001708022,-0.003992511,0.000197,-0.007947696,-0.004759619,0.002996407,-0.000134065,-0.006689119
1997/8/25,0.010880032,-0.006094874,0.005714701,-0.002501638,0.006393063,0.004599286,0.000197,-0.006428982,0.002715744,-0.002120078,0.009486286,3.57802E-05
1997/8/26,0.010498191,-0.007015105,-0.006576915,0.002919632,-0.006862684,0.010627132,0.000197,-0.006146608,-0.004205978,0.003829211,-0.008393374,0.013032154
1997/8/27,0.004889557,0.014695069,0.01143862,-0.018471567,-0.026703101,0.017499882,0.000197,0.010950812,0.012602435,-0.010815033,-0.022398069,0.014939904
1997/8/28,0.007185786,0.00833502,0.017612727,-0.026761167,-0.026990926,0.018984971,0.000197,0.008279137,0.015072204,-0.016690233,-0.017931792,0.011965361
1997/8/29,0.000623858,0.00775436,0.00327898,-0.000821787,0.001720291,7.99197E-05,0.000197,0.007502234,0.002232635,-0.00473462,0.002646286,-0.003685993
1997/9/1,-0.00312184,0.010015803,0.011805549,-0.013432281,-0.008794149,0.004691123,0.000197,0.008686225,0.009671966,-0.012568719,-0.002443826,0.00063923
1997/9/2,0.003378269,-0.003378056,-0.013745974,0.004184532,0.00428413,-0.009649602,0.000197,-0.002069322,-0.012465376,0.003910858,0.003861544,-0.006873268
1997/9/3,0.013000872,-0.001961787,-0.005834811,0.004703703,0.012626043,-0.011732249,0.000197,-0.0018425,-0.00528881,0.000521245,0.010037108,-0.00942735
1997/9/4,0.006613718,0.00143615,-0.006366647,-0.008530098,0.004777074,0.002006611,0.000197,0.000730026,-0.005002447,-0.002851886,0.007518073,-0.003094575
1997/9/5,-0.001004523,0.006110198,0.010322785,0.000958322,-0.010680161,0.012463995,0.000197,0.007749775,0.011199154,-0.001522599,-0.015721329,0.018491769
1997/9/8,0.003362192,0.017454742,0.016617717,-0.021820221,-0.03014833,0.023912844,0.000197,0.016013752,0.017359589,-0.019362544,-0.030575782,0.027214314
1997/9/9,-0.019421151,-0.004891324,-0.011807997,0.002498454,0.015692081,-0.013952028,0.000197,-0.002751844,-0.011268525,0.002006491,0.009463341,-0.010079054
1997/9/10,0.017960587,0.009562048,0.021742404,-0.016566534,-0.027322115,0.02296815,0.000197,0.00869,0.02075627,-0.015402084,-0.026721279,0.020892921
1997/9/11,-0.011943849,-0.016721667,-0.020551053,0.020570177,0.032414926,-0.020628545,0.000197,-0.011098528,-0.020322666,0.015568265,0.025574248,-0.017896188
1997/9/12,-0.027884266,0.000520991,-0.004776539,0.001846404,0.003530078,0.000135062,0.000197,0.001273163,-0.005904116,0.002426366,0.003930769,0.000304165
1997/9/15,-0.028904764,0.004360658,0.001922358,-0.00025979,-0.006388511,0.004789411,0.000197,0.004556373,0.002191165,-0.001916353,-0.006616317,0.006643638
1997/9/16,0.006660399,-0.0006812,0.002502914,-0.000364903,-0.005696026,0.005110783,0.000197,-0.001322968,0.003347038,0.000520787,-0.002551619,0.001910475
1997/9/17,-0.017808841,-0.000460395,-0.012283149,0.003357351,0.014402619,-0.013763846,0.000197,0.000900861,-0.010023683,-0.000229387,0.011517638,-0.00827931
1997/9/18,0.005475147,0.003235889,-0.007710168,-0.005450864,-0.00248015,-0.000803977,0.000197,0.003644721,-0.006243519,-0.004529118,-0.003357851,0.002849871
1997/9/19,0.009306442,0.006266192,0.003619681,-0.00467035,-0.00745327,0.008802948,0.000197,0.005317775,0.003783814,-0.002199068,-0.007197879,0.009025484
1997/9/22,-0.072914729,0.001618242,-0.01646739,0.008178425,0.019247126,-0.010123819,0.000197,0.003528974,-0.01435335,0.007159725,0.01341983,-0.002128995
1997/9/23,-0.067718393,0.001630961,0.00621357,0.000311942,-0.000230418,0.000648878,0.000197,0.004961264,0.006275695,-0.003252779,-0.005899172,0.005788116
1997/9/24,0.067085207,0.001327457,0.00374341,0.00722025,-0.002597258,0.001174993,0.000197,0.00348378,0.002714127,-0.000208936,-0.008830732,0.009998309
1997/9/25,0.008540826,0.009857293,-0.001728885,-0.00716478,-0.011572381,0.005292418,0.000197,0.009214891,-0.001845799,-0.007236319,-0.011742638,0.010569026
1997/9/26,-0.006987359,0.000862573,0.001546112,-0.002795194,0.002918712,0.000541967,0.000197,0.000669248,0.000150389,-0.006697977,0.000544853,0.001951136
1997/9/29,-0.028526003,-0.002860319,-0.004347638,0.003842466,0.010636268,-0.007656283,0.000197,0.000139688,-0.003014059,-0.00248336,0.004926478,-0.001898031
1997/9/30,0.013368521,-0.003077319,-0.002803704,0.004714524,0.003777498,-0.006050535,0.000197,-0.002915098,-0.001708725,0.004014557,0.002512913,-0.004036322
1997/10/6,0.001019578,-0.001733518,0.003663184,-0.009183248,-0.004680729,0.004127791,0.000197,-0.002709866,0.002002895,-0.00863431,0.001279871,-0.000440951
1997/10/7,0.003619334,0.000960441,0.003276294,-0.004366188,-0.001233223,0.004372433,0.000197,0.000233726,0.003517201,-0.007133277,-0.002222481,0.004180412
1997/10/8,0.034729424,-0.00130923,0.00084407,-0.004052316,-0.00907286,0.002171662,0.000197,-0.002946445,0.001136671,-0.000870886,-0.001589991,-0.002913943
1997/10/9,-0.006949099,0.003289142,-0.00450117,-0.00391272,-0.004898539,0.004730954,0.000197,0.003037122,-0.005176577,-0.003114562,-0.005703575,0.004844059
1997/10/10,0.007627312,0.002217765,-0.000151656,-0.00676962,-0.000992617,-0.002339082,0.000197,0.000857158,-0.001103389,-0.006637302,0.000564522,-0.004321937
1997/10/13,-0.008914245,0.002883749,-0.003408023,0.000484388,0.001085062,-0.002495039,0.000197,0.003715251,-0.003027859,-0.002289783,-0.001131474,0.001002689
1997/10/14,-0.001245708,0.000945624,0.005908965,-0.007742744,-0.010110945,0.005589192,0.000197,0.001729135,0.007103401,-0.008338856,-0.01232948,0.010186453
1997/10/15,0.00933123,-0.002646361,0.003317293,0.005209618,0.006319988,-0.001040716,0.000197,-0.002354668,0.002013022,0.000894652,0.003994298,-0.00160451
1997/10/16,0.025443913,-0.019350971,-0.014621538,0.026764456,0.027149375,-0.017087254,0.000197,-0.015091639,-0.014882355,0.024893581,0.026806318,-0.021152963
1997/10/17,0.029249488,-0.015056639,-0.011117193,0.023830834,0.025720904,-0.018156765,0.000197,-0.012267451,-0.009843764,0.021788471,0.022304138,-0.016550008
1997/10/20,0.013174127,0.00441082,0.002724477,-0.013065444,-0.016127951,0.011650712,0.000197,0.003923299,0.003941119,-0.018004352,-0.020319025,0.016502882
1997/10/21,0.011716671,-0.009680831,-0.010916671,0.006794954,0.011285499,-0.012255957,0.000197,-0.00656189,-0.008433497,-0.000071232,0.006717661,-0.006844802
1997/10/22,-0.019028928,-0.00803491,-0.002896051,0.013883215,0.010304967,-0.012302661,0.000197,-0.003085804,-0.004134061,0.017293386,0.008973909,-0.00943334
1997/10/23,0.008338113,-0.007729868,0.004251298,-0.011570449,-0.009036675,0.020375447,0.000151,-0.007944305,0.002049124,-0.012023092,-0.004655535,0.007214899
1997/10/24,0.013729719,-0.001392276,-0.001795877,-0.005835811,-0.003610691,0.006971243,0.000151,-0.004901872,-0.003642936,-0.007705423,-0.00181514,-0.001817964
1997/10/27,0.029990914,0.005870158,-0.003080219,0.01195418,0.004663621,-0.005792304,0.000151,0.003354067,-0.002076765,0.022204142,0.010845785,-0.009216828
1997/10/28,-0.044112196,-0.000229095,-0.006894347,0.005721586,0.007905898,-0.000542332,0.000151,0.003098526,-0.005088757,-0.000539125,0.000658623,0.004417368
1997/10/29,0.015136818,0.000330219,-0.001648844,-0.007623378,-0.009536764,0.015438367,0.000151,-0.000822588,-0.001636415,-0.011891807,-0.010221169,0.009257946
1997/10/30,-0.011393829,-0.004140176,-0.002718157,0.018440158,0.016339937,-0.010936697,0.000151,-0.001319251,-0.004012698,0.016882251,0.013358689,-0.011963797
1997/10/31,0.006030515,0.009036996,0.005300326,-0.014836833,-0.009194244,0.005817218,0.000151,0.006664254,0.00593597,-0.012899427,-0.009628054,0.007308688
1997/11/3,-0.000910595,0.006984704,0.000624668,-0.005998504,-0.003139748,0.00457725,0.000151,0.005653284,0.000588836,-0.006644517,-0.003235696,0.008514984
1997/11/4,0.005728967,-0.003698911,0.002055896,0.00880993,0.003702638,0.00688971,0.000151,-0.001271675,-0.000785684,0.006375607,0.002054977,0.000376729
1997/11/5,0.011880708,-0.009454731,-0.012590912,0.011087452,0.011137458,-0.009914535,0.000151,-0.007464451,-0.011523274,0.008183944,0.012854106,-0.00710869
1997/11/6,-0.010899041,0.006810087,0.000755656,-0.003130616,0.000982381,0.001470647,0.000151,0.005190613,0.001065495,-0.002020756,-0.001038752,1.81366E-05
1997/11/7,0.01465671,0.003354594,-0.001753963,-0.007140896,-0.000654468,0.000799695,0.000151,0.002128917,0.000330725,-0.006434511,-0.003492385,0.00443511
1997/11/10,-0.010263143,0.006103871,-0.003976651,-0.002096725,0.003255369,-0.005267112,0.000151,0.007294266,-0.00144384,-0.002468743,0.001156019,-0.001354947
1997/11/11,5.95342E-05,0.008669139,0.006564894,-0.00844504,-0.010156333,0.008644261,0.000151,0.008308685,0.006999447,-0.008821328,-0.012880842,0.010124817
1997/11/12,-0.015081685,-0.001612102,-0.005608191,0.010229936,0.005454166,-0.008753716,0.000151,-0.000503732,-0.004374469,0.012086766,0.005182947,-0.006742624
1997/11/13,0.011069481,-0.00008952,-0.001774778,0.001768979,-0.001509848,0.001449325,0.000151,-0.000951035,-0.001882622,-0.000845464,-0.002686675,0.002734823
1997/11/14,0.001839101,0.001910759,0.001705038,0.004996604,0.000242983,-0.004067966,0.000151,0.003944543,0.002936284,0.004591971,0.001204452,-0.000774046
1997/11/17,-0.005314369,0.003257352,-0.00665582,0.008252149,0.00301076,-0.002212655,0.000151,0.004257898,-0.002379359,0.006062583,0.000523784,0.001225746
1997/11/18,-0.010668208,-0.002655571,-0.003658381,0.00800543,0.00427825,-0.000473768,0.000151,-0.002331723,-0.004810156,0.00814026,0.004586423,-0.000794173
1997/11/19,-0.004793003,-0.001637017,-0.003744982,0.009599841,0.008413058,-0.008187371,0.000151,-0.000335598,-0.00289131,0.011195218,0.006155954,-0.004278102
1997/11/20,-0.009893152,-0.000234916,0.002009445,0.00407526,0.002523347,0.004599056,0.000151,0.00101826,-0.000277459,0.004308973,0.001075423,0.002765035
